id,date,num_injured,description,location_id,accident_category_id,ride_id
1003080,2013-08-21,1,Patron was riding in car #5 with his mother and two sibblings. &nbsp;At the conclusion of the ride the boy got out of the car and tripped on the lip of the station walkway. &nbsp;He fell on his left knee got up and his right knee fell into the space between the stations platform.,18,18,26
1005655,2013-08-22,1,"Patron was getting off ride when her foot got caught on the train. Daughter stated she tried helping her mother off, but the ride operator started the ride again, causing patron to fall.",39,25,209
1005659,2013-08-23,1,"Relative states that the patron slipped while getting off the ride, fell forward and struck her head on the seat in front of her.",33,0,73
1002934,2013-08-23,1,The patron claimed that she was attempting to enter the ride and twisted her ankle.,50,0,210
1008028,2013-08-24,1,"Patron was exiting from his seat when he fell forward, hitting his nose on the ground.",6,0,211
1007733,2013-08-24,1,Patron stated he hit his head on the back of the seat multiple times,13,4,29
1007732,2013-08-24,1,"Patron alleges during a rough ride, he sustained a fracture to a rib on his right side.",13,4,29
1005779,2013-08-24,1,During the ride rider's back started to hurt.,25,1,74
1005129,2013-08-24,1,"Patron states she hurt her finger on the ride. Due to language barrier, she was unable to say what she had hurt it on. Operators stated that when catching the guest with the landing pole, she grabbed on for a second, then let go. They had to then catch her with the manual pole.",11,13,149
1003060,2013-08-25,1,Guest state that ride operator started the ride while the guest was not properly seated,47,25,69
1003001,2013-08-25,1,Patron tripped while exiting ride.,36,0,212
1005668,2013-08-26,1,Patron was seated in 4th row on right side wing seat. He hit the left side of his face on the seat to his left.,29,4,116
1005667,2013-08-26,1,Late report from patron stating that her neck snapped back during the ride and she was unable to pull it back into place for several seconds.,29,1,55
1003020,2013-08-26,1,Guest was riding the log flume in boat two. &nbsp;When guest exited the boat he talked to the ride operator and then first aid and I was called. &nbsp;Guest said that he was not holding and fell forward,36,4,127
1005671,2013-08-28,1,Late report from patron's mother stating that she saw her daughter's head going forward during the ride and she struck the lap bar with her mouth.,33,4,142
1005672,2013-08-29,1,"Patron was sitting in the last row on the right side. She stated that the ride pulled out, stopped and jolted, causing her to strike the back of her head on the seat.",29,4,18
1008034,2013-08-30,1,"Child was on boat 5 and his hand got caught under the lap bar, causing his hand to bend back.",4,6,96
1005681,2013-08-31,1,Patron's head hurt after the ride stopped.,49,1,89
1005680,2013-08-31,1,Patron felt pain in her left side during the ride.,34,1,136
1003942,2013-08-31,1,Claims lap bar went forward and back on her as boat went down incline. All lap bars were checked by maintenance and worked properly.,30,4,118
1003323,2013-08-31,1,Guest was on El toro and was struck in the head with a cell phone causing a laceration to the forehead,9,10,75
1008047,2013-09-01,1,Patron phoned 10 days later to report she rolled her ankle while exiting the boat.,6,0,163
1007729,2013-09-01,1,"Patron tripped going up the entrance stairs, then fell.",8,0,207
1005685,2013-09-01,1,"Late report from father stating he had his daughter on his lap and when the lap bar came down, it squeezed his daughter's ribs.",39,7,195
1005684,2013-09-01,1,"Patron was in car #15. During the ride, the clutch house disintegrated and a piece flew off, piercing the left side of her foot.",39,22,204
1003781,2013-09-01,1,Bounced while sitting in the sled,37,4,166
1005690,2013-09-02,1,"Late report, patron states she injured her left wrist when she removed her hand from the restraint at the end of the ride.",29,1,116
1003021,2013-09-02,1,patron fell on steps exiting the Log Flume turntable area on down side.,36,0,127
1005696,2013-09-07,1,"Patron states he rode the coaster the day before and experienced upper leg pain. He stated that he believes the pain was caused by the lap bar pushing down on his legs. He stated that he had a cell phone in his left front picket that the lap bar pressed against. He didn't visit first aid when the pain first occurred, rode the ride again the next day and experienced the same probllem. He was sitting in the wing seats on both days.",29,7,116
1005695,2013-09-07,1,Patron was unloading from the ride and got her left hand stuck in the restraint.,29,6,24
1005694,2013-09-07,1,"Patron was exiting the ride, had one foot in and one foot out of the car when the car supposedly moved. This caused her fall, striking her head on the deck.",39,25,128
1005693,2013-09-07,1,Patron experienced extreme back pain from riding. He was sitting on a wing seat.,29,1,116
1008044,2013-09-08,1,Another guest pulled the lap bar down on the patron's hand and bent his fingers back.,4,6,101
1005698,2013-09-08,1,Patron said she experienced pain in her upper left leg after riding. She does not know if she struck her leg on anything.,33,1,213
1005697,2013-09-08,1,"Patron stated that while rideing, she struck her chest on the bar in front of her.",33,4,121
1008045,2013-09-09,1,Patron complained of nose pain after coming down last drop.,1,4,37
1005702,2013-09-14,1,Patron said he bumped his head during the ride.,29,4,55
1008054,2013-09-16,1,"As patron stepped out, her left knee dislocated. Her aunt says this has happened before.",4,24,57
1008105,2013-09-21,1,Patron complained of left ankle sprain after slipping in water at the train.,1,0,198
1008277,2013-09-22,1,"Patron stated that upon exiting, she jammed her pinky finger against the bull of the car.",0,0,91
1005708,2013-09-22,1,Patron was loading onto the ride and hit his left knee on the lap bar latch.</div>,29,6,48
1008059,2013-09-28,1,Patron tripped and fell exiting car.,1,0,81
1005712,2013-09-28,1,Mother stated that child got his right hand caught in the car closing mechanism while unloading.,29,6,214
1005716,2013-09-29,1,Patron stated that his head was flopping back and forth during the ride and he struck his nose on the bar. He was sitting in the right wing seat.,29,4,116
1008060,2013-10-01,1,Patron stated she felt left shoulder pain after riding. History of shoulder injury.,0,1,2
1008061,2013-10-03,1,"Parent stated daughter tripped and fell into the exit gate while leaving the ride, hitting her head.",6,11,211
1003754,2013-10-04,1,Holding on to restraint system,37,1,1
1008062,2013-10-05,1,Hit tooth on harness during flip.,1,4,13
1005720,2013-10-05,1,Patron's mother emailed to report that her daughter had experienced severe pain while riding two weeks previously. She does not remember if she struck her head or not.,33,1,73
1005719,2013-10-05,1,Patron's fiance stated that he was jumping/climbing over the queue rails between two queues for the ride and his left arm was caught between the rails of the queue fencing.,33,11,215
1008083,2013-10-06,1,Father states daughter felt neck pain after riding.,0,1,2
1008066,2013-10-07,1,"Patron was boarding the simulator when he was transferring to another row and tripped. He fell, striking his chin on the arm rest of the seat.",4,0,100
1008072,2013-10-13,1,Child bumped his head.,1,4,37
1003773,2013-10-13,1,Fell off railing,37,11,216
1008074,2013-10-16,1,"Patron stated she was not feeling well before riding. After riding, she experienced a seizure. She has pre-existing medical history.",0,3,2
1008075,2013-10-17,1,Patron stated she was holding the bar and hit her mouth when the boat went down a drop.,0,9,0
1008077,2013-10-18,1,Patron walked through turnstile and left knee dislocated.,1,11,24
1003782,2013-10-18,1,Bumped arm on side of ride,37,4,166
1005729,2013-10-19,1,Patron was getting off the ride when the car shifted and caught her right foot under the car.,29,18,128
1005728,2013-10-19,1,Child experienced neck pain as the ride was ending. He was seated toward the back of the train.,29,1,55
1005727,2013-10-19,1,Patron his the back of her head on the seat when going down a hill.,29,4,116
1008079,2013-10-20,1,Patron was assisted out of the ride vehicle by his friends after sustaining a seizure while riding. He stated he has a history of seizures.,3,3,66
1008078,2013-10-20,1,"As vehicle re-entered loading station, patron's hand was caught underneath lap bar restraint of adjacent seat.",6,18,108
1008080,2013-10-21,1,Patron stated she was getting out of the boat when she lost her balance and fell on her ankle.,6,0,217
1008086,2013-10-25,1,"Patron rode this ride and then another. After the 2nd ride, she stated she felt lightheaded and dizzy with chest pains that she felt had resulted from the first ride.",2,2,4
1003386,2013-10-25,1,Patron stated she cut her finger as she was exiting ride. &nbsp;No defects found on ride.,16,0,218
1008085,2013-10-26,1,Patron stated she experienced back pain while on the attraction during an auto e-stop.,0,1,2
1005732,2013-10-26,1,Patron had chest pains and shortness of breath after riding.,34,2,122
